status,zxloanbalanceamt,zxcrecardacctnowtotaldelqamt,zxrcy3mcrecardquerycnt,zxissubankcnt,zxcreditcarddelqstatus24months,zxaccountcnt,zxcrecardnowshouldpayamt,zxcreditcarddelqstatus30dayyues,zxrcy6mavgusecreditamt,zxrcy6mcrecardquerycompanycnt,zxusecreditamt,zxfirstcrecarddate,zxcrecardusecreditrate,zxcreditbal,zxcreditcarddelqstatus60to90days,zxcreditcarddelqstatus30to60days,zxrcy6mcrecardquerycnt,zxcreditcarddelqstatus6to12month,zxcreditcarddelqstatus90to180day,zxcreditcardaccudelqcnt,zxrcy24mcrecardmaxdelqperiod,zxrcy12mcrecardmaxdelqperiod,zxrcy6mcrecardmaxdelqperiod,zxrcyquerydate
0,37167,0,0,2,N,3,100,N,5238,0,18478,40975,0.1871,18478,N,N,0,N,N,0,0,0,0,43486.09836
1,706749,0,0,9,N,17,16933,N,169580,2,179854,39615,0.8626,179854,N,1,2,N,N,2,1,1,1,43212.45211
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,33450,0,0,1,N,4,2249,N,19157,2,20272,40995,0.9579,20272,N,N,2,N,1,4,1,1,1,43225.36633
0,25000,0,1,2,N,3,54,N,27353,2,28276,41502,0.2973,28276,N,N,2,N,N,5,0,0,0,43382.3059
0,1001,0,2,1,/,1,294,N,1038,2,163,43183,0.346,163,/,N,2,/,/,0,0,0,0,43256.00313
0,10000,0,2,2,/,2,784,N,8822,2,12442,43270,0.4411,12442,N,N,2,*,N,0,0,0,0,43468.86146
1,14814,0,0,1,N,2,6585,N,43374,0,68677,41998,1.1122,68677,N,N,0,N,N,2,0,0,0,43226.15024
1,43729,0,2,5,N,7,10293,N,49047,5,60835,41876,0.4192,60835,N,N,6,N,N,0,0,0,0,43260.0716
0,1183,0,0,1,/,1,1205,N,1031,1,1747,43314,0.1473,1747,N,N,1,/,*,0,0,0,0,43458.00703
0,306576,0,0,3,*,3,1045,N,15742,1,0,42753,0.4919,0,N,N,1,N,N,0,0,0,0,43412.93301
0,521351,0,2,6,1,10,6888,N,37980,2,40952,41208,0.2258,40952,N,N,2,N,N,3,1,0,0,43161.42
0,115872,0,0,9,N,19,28899,N,205833,0,182698,40745,0.5575,182698,N,N,0,N,N,0,0,0,0,43355.52316
0,14863,0,1,2,N,3,4577,N,65482,1,72893,42121,0.8157,72893,N,N,1,N,N,0,0,0,0,43476.29714
0,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43395.51024
0,-9999,0,0,6,1,8,12840,N,157374,1,134027,42019,0.8564,134027,N,N,1,1,1,5,1,1,1,43211.52574
0,20000,0,0,3,1,4,0,*,26,0,0,40898,0.0007,0,N,N,0,*,*,1,1,0,0,43480.55734
0,-9999,0,0,5,*,5,17,N,5444,1,0,43063,0.0831,0,N,N,1,N,N,0,0,0,0,43461.51705
0,188667,0,1,5,N,7,30455,N,56308,2,84852,39629,0.3537,84852,N,N,2,N,N,7,0,0,0,43338.42853
0,63875,0,0,3,N,3,12642,N,32153,0,70204,42381,0.3597,70204,N,N,0,N,N,0,0,0,0,43168.78411
0,528161,0,1,6,C,11,18180,N,176908,1,151403,39407,0.4357,151403,N,N,1,N,N,2,0,0,0,43238.02362
0,49633,0,0,11,N,26,26940,N,123147,0,135833,39468,0.5051,135833,N,N,0,N,N,0,0,0,0,43225.53484
0,18935,0,0,2,N,3,3503,N,91172,0,84999,41453,0.9569,84999,N,N,0,N,N,3,0,0,0,43338.96787
0,3000,0,0,1,N,1,200,N,1479,0,1011,42626,0.7395,1011,N,N,0,N,N,0,0,0,0,43396.56568
0,34354,0,0,3,N,5,11,N,1921,0,3348,40918,0.044,3348,N,N,0,N,N,1,0,0,0,43417.00331
0,-9999,0,2,5,N,6,7319,N,70309,2,70347,41652,0.9631,70347,N,N,2,1,1,2,1,1,1,43176.41192
0,-9999,0,0,4,N,5,0,*,0,0,0,39898,0,0,*,*,0,*,*,6,0,0,0,43172.63447
0,33841,0,0,2,1,5,7628,N,27756,0,25750,42081,0.5032,25750,N,N,0,N,N,6,1,0,0,43465.87736
0,156606,0,0,4,N,4,2136,N,23159,1,31286,41984,0.579,31286,N,N,1,N,N,2,0,0,0,43233.00078
0,598953,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43408.54626
0,12625,0,5,3,/,3,532,N,7246,6,5850,43294,0.3294,5850,*,*,6,/,/,0,0,0,0,43395.02978
0,5822,0,0,2,N,3,2900,N,20619,2,18502,42505,1.031,18502,N,N,2,N,N,0,0,0,0,43335.52288
0,4932,0,1,1,N,2,914,N,12784,1,7390,43061,0.8523,7390,N,N,1,N,N,0,0,0,0,43492.17929
0,6439,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,43389.20297
0,-9999,0,0,3,*,3,112,N,10329,0,17378,39666,0.4695,17378,N,N,0,N,N,0,0,0,0,43171.10138
0,-9999,0,3,6,*,11,1740,N,18994,4,23844,42484,0.1783,23844,N,N,5,N,N,0,0,0,0,43162.08494
0,33890,0,1,10,N,15,8367,N,90346,3,94807,41171,0.4283,94807,N,N,3,N,N,0,0,0,0,43448.91194
0,76925,0,0,3,N,6,7563,N,62637,0,60595,39815,0.4606,60595,N,N,0,N,N,5,0,0,0,43488.59392
0,138230,0,0,8,1,11,15921,N,189466,2,208723,41301,0.9165,208723,N,N,2,N,N,3,1,0,0,43241.06866
0,101398,0,0,-9999,-9999,-9999,0,-9999,-9999,1,-9999,40688,-9999,0,-9999,-9999,1,-9999,-9999,0,0,0,0,43168.64473
0,63766,77,0,3,N,4,77,1,22198,0,3165,42030,0.2037,3165,N,N,0,N,N,3,1,1,1,43258.01873
0,28673,0,3,2,/,3,1400,N,24312,3,25969,43007,0.935,25969,N,N,4,*,N,0,0,0,0,43240.01422
0,1108284,0,2,9,1,13,59068,N,237947,3,232881,39744,0.6402,232881,N,N,3,N,N,1,1,0,0,43405.06833
0,115351,0,1,5,N,9,9896,N,30015,2,39039,42038,0.3799,39039,N,N,2,N,N,0,0,0,0,43393.849
1,1838009,0,0,5,N,10,22528,N,184500,3,141359,39511,0.5369,141359,N,N,3,N,N,0,0,0,0,43378.16881
0,14933,0,3,2,N,11,3562,N,8825,4,11894,42636,0.4903,11894,N,N,4,N,N,0,0,0,0,43427.01188
0,69054,0,2,2,N,3,535,N,16650,3,16623,42794,0.8952,16623,N,N,3,N,N,0,0,0,0,43257.03126
0,1876770,0,2,6,N,13,44565,N,104760,4,104419,37650,0.4312,104419,N,N,4,N,N,5,0,0,0,43226.53576
0,1799900,0,2,5,N,7,19561,N,90109,3,90109,40318,0.9689,90109,N,N,3,N,N,1,0,0,0,43175.92688
0,3757,0,0,3,1,4,1713,N,18694,0,17221,42367,0.8902,17221,N,N,0,N,N,3,1,0,0,43388.98524
0,118151,1967,0,5,N,8,10134,1,67519,0,68099,42131,0.5662,67973,N,N,0,1,N,2,1,1,1,43285.46051
0,14292,0,11,9,N,24,3614,N,117322,10,122871,39476,0.4392,122871,N,N,11,N,N,2,0,0,0,43225.03249
0,444730,0,5,7,/,10,7384,N,59195,12,91525,42992,0.4451,91525,N,N,14,N,N,0,0,0,0,43335.70953
0,401415,0,2,9,N,22,18144,N,178887,5,204307,41100,0.9048,204307,N,N,5,N,N,0,0,0,0,43161.43588
0,442875,0,0,2,*,2,3957,N,8667,0,7865,41991,0.5778,7865,N,N,0,N,N,1,0,0,0,43171.55648
0,84873,0,0,5,1,7,12059,N,97377,2,103989,41669,0.6858,103989,N,N,2,N,N,6,1,0,0,43224.02157
0,10902,0,0,1,/,2,1766,N,71122,0,64963,43094,0.8154,64963,N,N,0,N,N,0,0,0,0,43361.46063
0,99745,0,0,5,N,7,14434,N,111265,0,100895,42256,0.9694,100895,N,N,0,1,N,1,1,1,0,43169.80587
0,82061,0,0,1,/,2,90,N,2672,1,8756,43060,0.4453,8756,N,N,1,/,*,0,0,0,0,43173.93336
0,649604,0,2,7,1,8,15999,N,146313,4,171853,41505,0.8017,171853,N,N,4,1,N,2,1,1,0,43383.49256
1,1471000,0,0,4,N,12,12290,N,131176,1,115402,41025,0.3363,115402,N,N,1,1,1,6,1,1,1,43322.33469
0,597585,0,0,2,/,3,944,N,6470,1,8120,43164,0.4313,8120,N,N,1,N,N,0,0,0,0,43495.38207
0,87800,0,1,6,N,9,13332,N,55205,3,109051,39511,0.3306,109051,N,N,3,N,N,0,0,0,0,43255.00486
0,31839,0,0,2,N,2,778,N,1683,0,741,40306,0.153,741,N,N,0,N,N,0,0,0,0,43381.71477
0,6420,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43316.02854
0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43388.88398
1,6367,0,1,3,N,7,9521,N,64997,3,28413,39604,0.8716,28413,N,N,3,N,1,2,1,1,1,43196.62545
0,-9999,0,0,4,N,5,1986,N,13631,1,22538,39396,0.3587,22538,N,N,1,N,N,2,0,0,0,43227.31668
0,70596,0,0,4,N,8,8314,N,86560,0,93013,41163,0.9112,93013,N,N,0,N,N,2,0,0,0,43172.7777
1,393434,0,0,6,N,8,19549,N,122931,1,147563,40460,0.7642,147563,N,N,1,1,N,1,1,1,0,43370.04362
0,51933,0,1,5,N,7,11900,N,57442,1,56852,39510,0.8148,56852,N,N,1,N,N,0,0,0,0,43496.52699
0,595483,0,0,5,N,5,12263,N,94430,1,84065,42125,1.0301,84065,N,N,1,N,N,1,0,0,0,43179.01007
0,12560,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,43498.29866
0,30279,0,1,1,-9999,1,0,-9999,0,2,0,43179,0,0,-9999,-9999,5,-9999,-9999,0,0,0,0,43217.35023
1,-9999,0,0,1,N,2,418,N,4420,0,5041,42218,0.884,5041,1,N,0,N,1,3,1,1,1,43174.86954
1,386318,0,0,1,N,1,2066,N,20791,0,15968,42427,1.0396,15968,N,N,0,N,N,0,0,0,0,43210.5188
0,177101,0,1,12,N,17,16158,N,227765,1,227702,39417,0.9147,227702,N,N,1,N,N,0,0,0,0,43242.03994
1,2959,527,1,4,N,14,3152,1,26878,4,30633,41127,0.7466,30633,N,N,4,N,N,1,1,1,1,43298.51271
0,57740,0,0,7,1,10,2093,N,27011,1,35236,42305,0.3463,35236,N,N,1,N,N,4,1,0,0,43227.47277
0,1953,0,1,4,N,8,5887,N,60383,2,68689,40991,0.454,68689,N,N,3,N,N,1,0,0,0,43221.57999
0,111179,0,0,1,N,2,261,N,1614,0,962,42390,0.807,962,N,N,0,N,N,0,0,0,0,43410.01382
0,459206,0,5,10,N,30,42178,N,902108,6,900861,38649,1.01,900861,N,N,6,N,N,1,0,0,0,43192.62123
1,64944,0,0,5,1,6,19322,N,266982,0,299229,39547,0.8443,299229,N,N,0,N,N,5,1,0,0,43153.06002
0,611220,0,1,6,N,16,11413,N,106238,1,95884,41921,0.6558,95884,N,N,1,N,N,0,0,0,0,43344.865
0,678407,0,3,11,N,16,37548,N,179969,6,223529,41574,0.5072,223529,N,N,9,N,N,0,0,0,0,43215.11933
0,13966,0,1,4,1,4,2146,N,20372,2,19863,41613,0.7989,19863,N,N,2,N,N,6,1,0,0,43314.58691
0,115787,0,1,4,1,10,3889,N,31783,3,28438,41907,0.9348,28438,N,N,3,N,N,3,1,0,0,43184.06492
0,413276,0,0,8,N,9,13294,N,145236,0,165389,41347,0.8205,165389,N,N,0,N,N,0,0,0,0,43196.19566
0,54444,0,7,12,N,16,26402,N,240507,7,272413,41645,0.7069,272413,N,N,7,N,N,0,0,0,0,43394.53825
0,298151,0,0,2,N,2,5217,N,52606,0,85315,40057,0.548,85315,N,N,0,N,N,0,0,0,0,43374.2375
0,11552,0,0,8,1,14,20978,N,117976,1,120572,39640,0.727,120572,N,N,1,N,N,7,1,0,0,43293.68611
0,102000,0,0,-9999,-9999,-9999,0,-9999,-9999,0,-9999,39345,-9999,0,-9999,-9999,0,-9999,-9999,0,0,0,0,43490.95134
0,73583,0,7,5,N,15,4094,N,17452,8,49232,41967,0.1587,49232,N,N,11,N,N,0,0,0,0,43263.57926
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,527458,0,0,12,N,23,19329,N,99819,1,90500,39735,0.2825,90500,N,N,1,N,N,0,0,0,0,43214.68181
0,-9999,0,0,2,N,2,282,N,6428,0,11942,42804,0.3571,11942,N,N,0,N,N,0,0,0,0,43408.57384
1,630000,0,0,6,N,6,29242,N,278068,0,256934,41249,1.0996,256934,N,N,0,N,N,0,0,0,0,43161.3433
0,82939,0,5,5,1,21,2816,N,19414,10,29287,41484,0.1482,29287,N,N,11,N,N,1,1,0,0,43307.61061
0,27226,0,3,3,N,5,4905,N,34278,4,23993,41808,0.8789,23993,N,N,4,N,N,0,0,0,0,43186.48271
0,92932,0,6,4,1,6,14975,N,51262,6,64653,41698,0.9154,64653,N,N,7,1,N,7,1,1,0,43317.43532
0,4311,0,1,2,N,2,1221,N,10450,2,11693,42716,0.6967,11693,N,N,2,1,N,3,1,1,0,43224.33528
0,26618,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,43403.35258
0,63612,0,2,8,N,11,25065,N,136607,4,138598,40661,0.5787,138598,N,N,5,N,N,0,0,0,0,43273.84442
0,317877,0,1,2,N,8,8089,N,34912,2,29968,42574,0.9975,29968,N,N,2,N,N,0,0,0,0,43231.022
0,280000,0,0,2,N,2,0,N,0,1,0,39566,0,0,*,*,1,N,*,0,0,0,0,43422.0052
0,28581,0,0,3,N,4,1030,N,18489,0,53597,38943,0.1887,53597,N,N,0,N,N,1,0,0,0,43162.56994
0,36076,0,0,6,N,6,8829,N,44113,0,43400,39835,0.91,43400,N,N,0,N,N,0,0,0,0,43230.39543
0,41810,0,0,5,N,7,8563,N,112811,2,113735,41241,0.8739,113735,N,N,2,1,1,5,1,1,1,43213.57235
0,75246,0,1,7,N,12,32967,N,176051,2,134914,41140,0.5783,134914,N,N,2,N,N,0,0,0,0,43218.63228
1,13693,0,4,3,N,5,830,N,5989,7,7728,40360,0.6654,7728,N,N,10,1,N,6,1,1,0,43162.26042
0,93996,0,5,6,N,9,15624,N,76209,8,71091,42475,0.4233,71091,N,N,8,N,N,0,0,0,0,43162.00767
0,54842,0,0,3,1,4,6171,N,43911,0,39771,42389,0.9331,39771,N,N,0,N,N,1,1,0,0,43226.3449
0,17142,0,1,2,/,10,7014,N,80928,1,73095,43179,0.9514,73095,N,N,1,*,N,0,0,0,0,43405.02228
0,-9999,0,0,2,2,3,3190,N,9096,0,6773,41863,0.758,6773,N,N,0,N,N,7,2,0,0,43299.18623
1,523603,0,2,5,N,8,4588,N,28429,3,27914,41787,0.5308,27914,N,N,3,N,N,1,0,0,0,43221.50951
0,228404,0,0,8,N,14,57216,N,224631,0,193855,40522,0.5665,193855,N,N,0,N,N,5,0,0,0,43494.40612
0,873500,0,0,5,N,17,22352,N,49996,0,72634,41297,0.2771,72634,N,N,0,N,N,6,0,0,0,43319.73235
1,-9999,0,0,7,N,9,12528,N,105078,0,106946,40361,0.7553,106946,N,N,0,N,N,2,0,0,0,43236.01463
0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,43468.86067
0,319395,0,0,1,-9999,2,3813,-9999,6086,0,8446,40214,0.1383,8446,-9999,-9999,0,-9999,-9999,0,0,0,0,43456.01824
0,1696,0,2,2,N,2,698,N,11857,2,13143,42731,0.765,13143,N,N,2,N,N,0,0,0,0,43250.06412
0,172200,0,5,9,N,13,16921,N,164108,7,188662,41545,0.4052,188662,N,N,7,N,N,0,0,0,0,43491.42204
0,7000,0,0,3,N,5,1376,N,22765,2,22290,42338,0.2347,22290,N,N,2,N,N,0,0,0,0,43460.94745
0,6701,0,8,6,N,17,3452,N,29174,9,28129,42152,0.8922,28129,N,N,11,N,N,0,0,0,0,43225.57309
0,1089,0,2,2,N,3,2942,N,10296,2,13121,42790,0.624,13121,N,N,3,N,N,0,0,0,0,43498.6464
0,16576,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43394.5549
0,51667,0,3,9,N,15,7480,N,126394,3,120955,39105,0.9192,120955,N,N,4,N,N,1,0,0,0,43395.50854
0,144832,0,0,3,N,4,4050,N,6590,2,6054,42779,0.0583,6054,N,N,2,N,N,0,0,0,0,43463.27733
0,1286,0,2,4,/,6,1248,N,9147,2,5172,43111,0.3977,5172,N,N,2,N,N,0,0,0,0,43456.59047
0,-9999,0,1,1,/,3,2184,N,5177,2,7162,43038,0.531,7162,N,N,2,N,N,0,0,0,0,43346.32561
1,112000,0,2,10,1,14,24124,N,158674,5,191115,40763,0.332,191115,N,N,6,N,N,1,1,0,0,43357.38384
0,4200,0,1,9,N,13,10250,N,72433,4,121647,41423,0.3405,121647,N,N,4,N,N,1,0,0,0,43222.3656
0,499747,0,0,9,N,16,35723,N,244859,0,229112,40889,0.9827,229112,N,N,0,N,N,7,0,0,0,43318.38009
0,91158,0,2,2,/,11,116,N,402,2,174,42913,0.0161,174,N,N,2,*,N,0,0,0,0,43174.84209
1,1739,0,2,1,N,2,117,N,2799,2,1754,41215,0.7565,1754,N,N,2,N,N,3,0,0,0,43178.43041
0,2600,0,0,4,N,5,2784,N,47260,3,48151,39597,0.9436,48151,N,N,3,1,1,2,1,1,1,43258.06157
0,114217,0,9,8,N,22,30371,N,290397,10,300091,39200,0.8979,300091,N,N,19,N,N,0,0,0,0,43172.67455
0,21000,0,0,1,-9999,9,0,-9999,0,1,0,43262,0,0,-9999,-9999,1,-9999,-9999,0,0,0,0,43423.00056
0,44550,0,4,6,N,9,19884,N,98021,6,106795,41656,0.3047,106795,N,N,7,N,N,0,0,0,0,43166.44985
0,17652,0,1,1,/,1,388,N,4128,2,5622,39927,1.376,5622,N,N,3,N,N,0,0,0,0,43189.65267
0,37680,0,0,2,N,2,0,N,25620,0,5245,39405,0.7426,5245,N,N,0,N,N,6,0,0,0,43226.37411
0,169198,0,1,6,N,7,7319,N,81249,2,82913,41625,1.0031,82913,N,N,2,1,N,6,1,1,0,43337.91523
0,40083,0,0,2,N,2,5296,N,29112,1,20955,42010,0.6931,20955,N,N,1,N,N,4,0,0,0,43354.43451
0,17338,0,4,1,/,1,0,N,7681,5,10188,43098,0.6983,10188,N,*,10,/,N,0,0,0,0,43276.26907
0,88353,0,0,4,N,6,12607,N,67035,0,83084,41163,0.5523,83084,N,N,0,N,N,7,0,0,0,43296.41741
0,-9999,0,1,1,/,2,0,*,0,1,0,43324,0,0,/,/,1,/,/,0,0,0,0,43354.71618
0,76001,0,4,5,N,13,7717,N,67428,4,61489,40274,0.8124,61489,N,N,4,N,N,0,0,0,0,43219.57581
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,-9999,0,0,3,N,6,4555,N,38065,0,51153,40519,0.4007,51153,N,N,0,N,N,3,0,0,0,43175.73162
0,-9999,0,1,4,N,4,0,N,11864,1,9031,42391,0.3122,9031,N,N,2,N,N,0,0,0,0,43425.43507
0,-9999,0,0,3,N,4,1223,N,12224,0,11576,42915,0.6791,11576,N,N,0,N,N,0,0,0,0,43403.01819
0,10213,0,1,2,/,3,1500,N,8801,1,19674,43056,0.4191,19674,N,N,1,N,N,0,0,0,0,43406.99809
0,430456,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43421.03696
0,22000,0,1,3,/,5,887,N,4840,2,4504,43136,0.22,4504,N,N,2,N,N,0,0,0,0,43469.04328
0,958017,0,1,2,N,4,3360,N,17013,2,31129,41102,0.4861,31129,N,N,3,N,N,0,0,0,0,43387.4323
0,18000,160,2,2,N,3,2326,1,13457,3,13844,42713,0.8971,13844,N,N,3,N,N,1,1,1,1,43282.54537
0,18608,0,0,4,N,6,7030,N,82021,0,60208,39672,1.0201,60208,N,N,0,N,N,5,0,0,0,43315.13426
0,39628,0,1,6,N,9,8071,N,101780,1,100541,40826,0.8928,100541,N,N,1,N,N,0,0,0,0,43214.31814
0,373999,0,19,1,-9999,18,0,-9999,0,11,0,43144,0,0,-9999,-9999,24,-9999,-9999,0,0,0,0,43173.38823
0,-9999,0,8,2,N,2,2271,N,16244,8,7983,42347,0.2532,7983,N,N,8,N,N,0,0,0,0,43168.58147
0,10911,0,3,5,N,6,3984,N,21276,5,21733,42674,0.851,21733,N,N,7,N,1,1,1,1,1,43317.52258
0,176691,0,10,5,N,5,5944,N,60891,9,63102,41570,0.5799,63102,N,N,10,N,N,2,0,0,0,43183.69466
0,0,0,3,12,N,30,50543,N,193438,2,218850,41719,0.7119,218850,N,N,3,N,1,2,1,1,1,43182.68889
0,2800,0,0,7,1,9,6999,N,68999,1,76454,40905,0.7582,76454,N,N,1,1,N,6,1,1,0,43224.24664
0,4000,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43074.96306
0,488241,0,0,1,*,1,3429,N,19321,0,21953,42996,0.8528,21953,N,N,0,N,N,0,0,0,0,43377.17682
0,40708,0,0,9,N,17,7260,N,85586,0,82097,41848,1.001,82097,N,N,0,N,N,0,0,0,0,43455.73677
0,60929,0,2,8,N,18,41542,N,139652,4,191698,39666,0.3038,191698,N,N,4,N,N,0,0,0,0,43171.35397
0,197173,0,0,5,N,5,4936,N,76388,0,78184,42005,0.7179,78184,N,N,0,N,N,0,0,0,0,43464.79572
0,402137,0,0,8,N,9,29570,N,152153,0,180585,40976,0.5233,180585,N,N,0,N,1,3,1,1,1,43412.01351
0,14289,0,19,2,-9999,4,0,-9999,0,7,0,39944,0,0,-9999,-9999,19,-9999,-9999,0,0,0,0,43287.50971
0,253117,0,7,9,1,13,22720,N,138706,6,128012,41018,0.4793,128012,N,N,8,N,N,1,1,0,0,43184.62992
0,12000,0,0,-9999,-9999,-9999,0,-9999,-9999,0,-9999,39451,-9999,0,-9999,-9999,0,-9999,-9999,0,0,0,0,43165.88162
0,487465,0,1,6,N,11,11777,N,186955,1,202214,40427,0.816,201314,N,N,2,N,N,2,0,0,0,43172.47351
0,10000,0,0,4,N,12,4298,N,41726,1,45159,41864,0.8345,45159,N,N,1,N,N,1,0,0,0,43161.37977
0,185823,0,1,7,N,10,4641,N,32782,1,46330,40605,0.5466,46330,N,N,1,N,N,7,0,0,0,43297.54924
0,46000,0,0,1,N,2,200,N,168,0,84,40992,0.021,84,N,N,0,N,N,0,0,0,0,43481.95155
0,27852,0,0,1,/,1,556,N,5490,0,4856,42797,0.915,4856,N,N,0,N,N,0,0,0,0,43162.0209
0,566596,0,0,1,N,2,18249,N,139392,0,94330,41879,1.335,94330,N,N,0,N,N,1,0,0,0,43210.84875
0,-9999,0,4,11,C,16,9494,N,108824,4,102641,40825,0.1907,102641,N,N,5,N,N,3,0,0,0,43161.05576
0,428495,0,0,5,N,15,14600,N,170736,1,166499,39581,0.903,166499,N,N,1,N,N,2,0,0,0,43385.46891
0,242040,0,1,9,1,19,27749,N,117583,1,153409,41957,0.421,153409,N,N,1,N,N,1,1,0,0,43421.002
0,69350,0,0,5,N,10,17215,N,124518,0,124542,40730,0.9882,124542,N,N,0,N,N,0,0,0,0,43432.02801
0,45000,0,0,2,N,3,6416,N,57409,0,61693,42215,0.897,61693,N,N,0,N,N,0,0,0,0,43228.13299
0,180000,0,2,3,*,3,429,N,8706,5,8214,40421,0.2166,8214,N,N,6,N,N,0,0,0,0,43165.5599
0,70035,0,1,1,N,3,672,N,6298,1,9072,42320,0.3149,9072,N,N,1,N,N,0,0,0,0,43464.4423
0,377248,0,0,6,N,16,30119,N,158685,0,206374,38884,0.6211,206374,N,N,0,N,N,0,0,0,0,43304.71444
0,32672,0,3,11,N,32,38320,N,409676,4,429391,37496,0.9,429391,N,N,5,N,N,0,0,0,0,43194.55601
1,453760,0,0,7,N,21,30764,N,137271,0,159291,40163,0.2532,159291,N,N,0,N,N,0,0,0,0,43370.66877
0,19844,0,7,8,N,12,8989,N,99360,9,115372,38926,0.8144,115372,N,N,11,N,N,0,0,0,0,43195.44447
0,4900,0,0,2,N,2,24658,N,85079,0,94027,42475,0.9102,94027,N,N,0,*,N,0,0,0,0,43161.20223
0,1043696,0,0,2,/,2,2095,N,82683,1,95581,42941,0.8106,95581,N,N,1,N,N,0,0,0,0,43224.32626
0,11525,0,1,2,1,3,350,N,3048,2,3063,40440,1.016,3063,N,N,2,N,1,7,1,1,1,43301.49494
0,13000,0,0,7,1,12,21746,N,118449,0,111800,42328,0.7648,111800,N,N,0,N,N,1,1,0,0,43254.01799
1,26225,0,4,6,N,7,18271,N,116375,5,117165,42390,0.9611,117165,N,N,6,N,N,0,0,0,0,43382.3349
0,1859,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43389.85956
0,56282,0,0,10,N,21,20351,N,188667,0,189238,38805,0.9278,189238,N,N,0,N,N,1,0,0,0,43193.68326
0,20000,0,0,3,N,4,699,N,43410,0,39634,39160,0.3115,39634,N,N,0,N,N,0,0,0,0,43408.56207
0,200000,0,6,7,1,14,6846,N,33976,8,57241,39920,0.2438,57241,N,N,9,N,N,4,1,0,0,43290.43837
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,97085,0,0,9,N,28,69457,N,350289,2,386192,39227,0.7206,386192,N,1,2,N,1,2,1,1,1,43222.48728
0,31006,0,0,8,N,20,22531,N,273474,4,292359,39826,0.8751,292359,N,N,4,N,N,0,0,0,0,43213.00938
0,691715,0,0,5,N,10,9261,N,140591,0,145294,39860,0.9506,145294,N,N,0,N,N,0,0,0,0,43301.84036
0,45839,0,0,6,1,18,7045,N,51680,6,34282,41410,0.7953,34282,N,N,8,N,N,4,1,0,0,43167.50947
0,467656,0,1,8,N,10,15634,N,191023,4,194632,41333,0.914,194632,N,N,4,N,N,3,0,0,0,43376.71222
0,29892,0,0,7,N,10,15346,N,118948,1,125893,40966,0.9516,125893,N,N,1,N,N,4,0,0,0,43228.49922
0,6417,0,4,7,N,19,5993,N,62424,3,62400,40143,0.9317,62400,N,N,4,N,N,1,0,0,0,43214.61128
0,68400,0,1,7,N,11,4679,N,25214,1,66900,40888,0.1616,66900,N,N,1,N,N,0,0,0,0,43172.79306
